Committee Name|Committee ID|Date Last Revised|Last Revised By|Date Received|Postmark Date|Microfilm Number|Type of Contributor|PAC ID|Description Of Services|Report ID|PAC Name
JOHN HENRY'S PLUMBING, HEATING & AIR, CO.|99CON00807|09/27/2004|CORIEJ  |09/23/2004|09/22/2004|6840205|C|          ||
OMAHA POLICE OFFICERS ASSN/OMAHA POLICE UNION 101 |99CUA00138|07/10/2006|nadc06|07/05/2006|06/30/2006|7330168|L|||
HOLLAND BASHAM ARCHITECTS|06CUA03599|07/06/2006|nadc05|03/07/2006|03/06/2006|7190241|C|||
MUTUAL OF OMAHA INSURANCE COMPANY |99CUA00683|07/10/2006|nadc06|07/06/2006|07/05/2006|7330159|C|||
NEW DIGITAL GROUP|06CUA03649|07/10/2006|nadc06|07/06/2006|07/05/2006|7330165|C|||
NORTHERN NATURAL GAS|99CUA00100|07/10/2006|nadc06|07/06/2006|07/05/2006|7330166|C|||
ALCHEMY ASSOCIATES|06CUA03705|07/10/2006|nadc06|07/07/2006|07/06/2006|7330151|C|||
COX COMMUNICATIONS, INC.|99CUA00739|07/10/2006|nadc06|07/07/2006|07/06/2006|7330153|C|||
NE HOSPITAL ASSOCIATION|99CUA00111|07/10/2006|nadc06|07/07/2006|07/06/2006|7330163|C|||
NE NURSES' ASSOCIATION|99CUA02600|07/10/2006|nadc06|07/07/2006|07/06/2006|7330164|P|99PAC00060|June 2006- Postage, copies, conference calls $0|NE NURSES ASSOCIATION PAC
TEAMSTERS JOINT COUNCIL NO 554 / 81 DRIVE|99CUA00090|07/10/2006|nadc06|07/07/2006|07/05/2006|7330170|L|||
WERNER ENTERPRISES, INC.|99CUA00553|07/10/2006|nadc06|07/07/2006|07/06/2006|7330172|C|||
AMERICAN MEDICAL ASSOCIATION|06CUA03814|07/17/2006|nadc06|07/10/2006|06/29/2006|7330211|P|||
FIFTY THIRTEEN CORP DBA THE ARCHITECTURAL OFFICES|06CUA03597|07/17/2006|nadc06|07/10/2006|07/07/2006|7330213|C|||
LEAGUE OF NEBRASKA MUNICIPALITIES|99CUA01861|07/17/2006|nadc06|07/10/2006|07/10/2006|7330220|C|||
JENSEN SPECIALIZED PRINTING|06CUA03792|08/02/2006|nadc06|07/26/2006|07/25/2006|7340032|C|||
UNION PACIFIC RAILROAD COMPANY|99CUA00078|07/17/2006|nadc06|07/10/2006|07/10/2006|7330225|C|||
VALIDATION SERVICES|06CUA03633|07/17/2006|nadc06|07/10/2006|07/10/2006|7330228|C|||
GREATER OMAHA CHAMBER OF COMMERCE|99CUA00921|07/17/2006|nadc06|07/10/2006|07/10/2006|7330215|C|||
UST PUBLIC AFFAIRS INC|99CUA00164|07/17/2006|nadc06|07/10/2006|07/10/2006|7330227|C|||
JOHNSON & JOHNSON|99CUA02961|07/17/2006|nadc06|07/11/2006|07/11/2006|7330218|C|||
LEADING EDGE PRINTING|06CUA03486|07/17/2006|nadc06|07/11/2006|07/10/2006|7330219|C|||
NE STATE EDUCATION ASSOCIATION|99CUA00350|08/16/2006|nadc01|07/11/2006|07/10/2006|7330222|C|||
AFLAC (GA)|99CUA02918|07/17/2006|nadc06|07/11/2006|07/11/2006|7330210|C|||
ASH GROVE CEMENT COMPANY|99CUA00131|07/17/2006|nadc06|07/13/2006|07/10/2006|7330212|C|||
NE STATE AFL - CIO|99CUA02736|07/17/2006|nadc06|07/13/2006|07/12/2006|7330221|L|||
NEBRASKA FARM BUREAU FEDERATION|99CUA00799|05/19/2008|nadc06|04/09/2008|05/08/2008|7770003|I|99PAC00055|April Secretary-Duplication & filing of materials  2008  Treasurer-Accounting functions including                     making deposits, writing checks, & preparing        reports.   4/17/2008 $230.00-Payable to Steve Nelson for meeting             expense;  4/18/2008 $59.31-Payable to FBL Financial Group for             postage & copies;  4/28/2008 $9.56-Payable to FEDERAL PAC for             reimbursement of their 1/3 share of             conference call;   4/30/2008 $225.00-Payable to Duane Sugden for meeting            expense.|NE FARM BUREAU FEDERATION PAC
UST PUBLIC AFFAIRS INC|99CUA00164|05/19/2008|nadc06|05/09/2008|05/09/2008|7770017|C|||
CREDIT MANAGEMENT SERVICES, INC.|99CON07461|05/19/2008|nadc06|05/12/2008|05/09/2008|7770135|C|||
DAY COMPANIES INC., THE|99CUA00951|06/04/2008|nadc06|05/12/2008|05/12/2008|7770136|C|||
KELLEY & JERRAM PC LLO SEE KELLEY PLUCKER 10-1-16|08CUA04796|05/19/2008|nadc06|05/12/2008|05/09/2008|7770137|C|||
TENET HEALTHCARE|99CON04790|05/19/2008|nadc06|05/12/2008|05/12/2008|7770141|C|||
CITIZENS IN CHARGE FOUNDATION|07CUA04586|05/19/2008|nadc06|05/13/2008|05/10/2008|7770134|C|||
TENASKA, INC.|99CUA00714|05/19/2008|nadc06|05/13/2008|05/12/2008|7770140|C|||
CELEBRITY HOMES, INC.|99CUA00733|08/20/2008|nadc06|05/16/2008|05/15/2008|7770133|C|||
ACLU OF NEBRASKA|08CUA04936|05/27/2008|nadc06|05/20/2008|05/20/2008|7770216|C|||
COLLABORATIVE INDUSTRIES, INC.|08CUA04812|05/27/2008|nadc06|05/21/2008|05/20/2008|7770219|C|||
NOVARTIS PHARMACEUTICALS CORPORATION|99CUA00472|05/27/2008|nadc06|05/21/2008|05/19/2008|7770224|C|||
PDM, INC.|99CUA00112|06/09/2008|nadc06|06/06/2008|06/05/2008|7780044|C|||
WERNER ENTERPRISES, INC.|99CUA00553|06/09/2008|nadc06|06/06/2008|06/05/2008|7780054|C|||
RESPONSIBLE BEVERAGE OPERATORS OF NE|05CUA03368|05/22/2008|nadc06|05/22/2008|05/21/2008|0|C|||
KIEWIT CORPORATION|99CUA00081|06/09/2008|nadc06|06/02/2008|05/30/2008|7780036|C|||
JENSEN ROGERT ASSOCIATES, INC.|99CUA00066|06/16/2008|nadc06|06/09/2008|06/09/2008|7780103|C|||
AFLAC (GA)|99CUA02918|06/16/2008|nadc06|06/09/2008|06/09/2008|7780096|C|||
KELLEY & JERRAM PC LLO SEE KELLEY PLUCKER 10-1-16|08CUA04796|06/16/2008|nadc06|06/09/2008|06/05/2008|7780105|C|||
LYMAN-RICHEY CORPORATION|99CUA00227|02/04/2009|nadc04|06/09/2008|06/06/2008|7780107|C|||
LYMAN-RICHEY CORPORATION|99CUA00227|02/04/2009|nadc04|06/09/2008|06/06/2008|7780108|C|||
O'HARA, LINDSAY & ASSOCIATES, INC.|99CUA00069|06/16/2008|nadc06|06/09/2008|06/06/2008|7780115|C|||
NE STATE AFL - CIO|99CUA02736|06/16/2008|nadc06|06/09/2008|06/06/2008|7780113|L|||
UNION PACIFIC RAILROAD COMPANY|99CUA00078|06/16/2008|nadc06|06/09/2008|06/09/2008|7780118|C|||
SENIOR MARKET SALES INC.|08CUA04767|02/20/2009|nadc05|07/03/2008|07/02/2008|7790164|C|||
SHEET METAL WORKERS' LOCAL #3 - COPE FUND|99CUA02971|07/08/2008|nadc06|07/03/2008|07/02/2008|7790165|L|||
UNION PACIFIC RAILROAD COMPANY|99CUA00078|04/18/2005|nadc06|04/11/2005|04/11/2005|7030014|C|||
GREATER OMAHA PACKING COMPANY INC.|99CUA01940|04/18/2005|nadc06|04/14/2005|04/13/2005|7020247|C|||
TIME, INC|05CUA03241|04/26/2005|nadc06|04/21/2005|04/15/2005|7030100|C|||
WERNER ENTERPRISES, INC.|99CUA00553|04/26/2005|nadc06|04/21/2005|04/20/2005|7030102|C|||
NEW JERSEY FILM PAC|05CUA03246|05/05/2005|nadc06|04/25/2005|04/19/2005|7030205|I|||
BOYER YOUNG DEVELOPMENT COMPANY|99CON04353|05/31/2005|nadc06|05/25/2005|05/23/2005|7050143|C|||
SCHEMMER ASSOCIATES|99CUA02446|06/20/2005|nadc01|06/14/2005|06/13/2005|7060132|C|||
NE BANKERS ASSOCIATION|99CUA00925|07/11/2005|nadc01|07/08/2005|07/07/2005|7070020|I|99PAC00041|6/15/05 - administrative & secretarial support  6/30/05 - postage  6/30/05 -  administrative & secretarial support    |NE BANKERS STATE PAC
CREDIT MANAGEMENT SERVICES, INC.|99CON07461|07/20/2005|nadc01|07/13/2005|07/12/2005|7070058|C||''|
ASH GROVE CEMENT COMPANY|99CUA00131|09/21/2005|nadc05|04/01/2005|03/30/2005|7010127|C|||
DTE ENERGY COMPANY PAC|05CUA03349|09/26/2005|nadc01|09/22/2005|09/20/2005|7080155|C|||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|09/26/2005|nadc01|09/22/2005|09/21/2005|7080159|L|||
LAMP, RYNEARSON, & ASSOCIATES, INC.|99CUA02687|09/26/2005|nadc01|09/22/2005|09/21/2005|7080161|C|||
DOUBLE EAGLE BEVERAGE LLC(NOW QUALITY BRANDS OF LI|99CON07447|10/03/2005|nadc01|09/30/2005|09/30/2005|7080183|C|||
RESPONSIBLE BEVERAGE OPERATORS OF NE|05CUA03368|11/09/2005|nadc01|11/02/2005|11/01/2005|7090132|C|||
RECORDING INDUSTRY ASSN. OF AMERICA (RIAA)|05CUA03359|10/25/2005|nadc01|10/17/2005|10/13/2005|7090038|C|||
ROLOFF CONSTRUCTION CO. (AKA L.G. ROLOFF )|99CUA01776|11/09/2005|nadc01|10/31/2005|10/28/2005|7090125|C|||
AG PROCESSING, INC.|99CUA01545|11/14/2005|nadc01|11/08/2005|11/08/2005|7090148|C|||
BAAS & ASSOCIATES, PC|05CUA03213|11/14/2005|nadc01|11/08/2005|11/07/2005|7090150|C|||
LYMAN-RICHEY CORPORATION|99CUA00227|12/01/2005|nadc01|11/23/2005|11/22/2005|7090249|C|||
NABITY FINANCIAL GROUP|99CUA02867|12/05/2005|nadc01|12/01/2005|11/30/2005|7100048|C|||
NOVARTIS PHARMACEUTICALS CORPORATION|99CUA00472|12/05/2005|nadc01|12/01/2005|11/29/2005|7100051|C|||
AG PROCESSING, INC.|99CUA01545|01/03/2006|nadc02|12/20/2005|12/19/2005|7100161|C|||
NEBRASKA FARM BUREAU FEDERATION|99CUA00799|01/03/2006|nadc02|12/20/2005|12/19/2005|7100175|C|99PAC00055|November - duplication and filing of materials.  Accounting functions|NE FARM BUREAU FEDERATION PAC
MIDAMERICAN ENERGY HOLDINGS|99CUA02516|01/04/2006|nadc01|12/30/2005|12/29/2005|0|C|||
MIDAMERICAN ENERGY HOLDINGS|99CUA02516|01/04/2006|nadc01|12/30/2005|12/29/2005|7100221|C|||
FIRST DATA CORPORATION (HEADQUARTERS, COLORADO)|99CUA00101|01/19/2006|nadc01|01/12/2006|01/09/2006|7120051|C|||
NE ASSOCIATION OF PUBLIC EMPLOYEES/AFSCME LOCAL 61|99CUA00924|01/26/2006|nadc01|01/18/2006|01/13/2006|7130023|L|||
COMMONWEALTH ELECTRIC COMPANY|99CUA01636|04/11/2007|nadc06|03/22/2007|03/21/2007|7510107|C|||
DOBSON BROTHERS CONSTRUCTION COMPANY|99CUA01174|04/11/2007|nadc06|03/22/2007|03/21/2007|7510108|C|||
ALFRED BENESCH & COMPANY|99CUA02668|04/11/2007|nadc06|03/22/2007|03/21/2007|7510111|C|||
KELLEY &  LEHAN PC|99CUA00067|04/11/2007|nadc06|03/22/2007|03/21/2007|7510113|C|||
AQUILA NETWORKS, INC.|99CUA00064|06/15/2007|nadc06|05/03/2007|05/02/2007|7560157|C|||
T.J. OSBORN CONSTRUCTION, INC.|99CUA02616|04/13/2007|nadc06|03/22/2007|03/21/2007|7510123|C|||
PLUMBERS LOCAL UNION NO. 16 COPE FUND|99CUA00063|04/13/2007|nadc06|03/27/2007|03/26/2007|7530156|L|||
NE PRINTING CENTER, INC.|06CUA03535|03/28/2007|nadc04|03/11/2003|03/07/2003|6540159|C|||
NE PRINTING CENTER, INC.|06CUA03535|03/28/2007|nadc04|03/06/2007|03/05/2007|7490044|C|||
NE PRINTING CENTER, INC.|06CUA03535|03/28/2007|nadc04|03/06/2007|03/05/2007|7490043|C|||
NE PRINTING CENTER, INC.|06CUA03535|03/28/2007|nadc04|03/13/2007|03/12/2007|7500079|C|||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|04/04/2007|nadc06|03/29/2007|03/28/2007|7530148|C|||
NE CHAMBER OF COMMERCE AND INDUSTRY|99CUA00250|05/02/2007|nadc06|04/24/2007|04/23/2007|7560106|C|||
PB AMERICAS, INC.|07CUA04606|04/04/2007|nadc06|03/29/2007|03/23/2007|7530155|C|||
AYARS & AYARS, INC.|99CUA02611|04/04/2007|nadc06|03/30/2007|03/29/2007|7530146|C|||
CAMP DRESSER & MCKEE|99CUA03201|04/04/2007|nadc06|03/30/2007|03/29/2007|7530147|C|||
FIRST NATIONAL OF NEBRASKA|99CUA00117|04/04/2007|nadc06|03/30/2007|03/29/2007|7530149|C|||
NE WINE & SPIRITS, INC.|99CUA02469|03/30/2007|nadc01|03/28/2007|03/28/2007|0|C|||
WOLTEMATH/OTIS DEVELOPMENT, INC.|05CUA03258|04/04/2007|nadc06|03/28/2007|03/28/2007|7530158|C|||
APOLLO GROUP, INC.|05CUA03269|04/26/2007|nadc06|04/02/2007|04/02/2007|7550071|C|||
NE PRINTING CENTER, INC.|06CUA03535|07/12/2007|nadc05|04/02/2007|03/30/2007|7550086|C|||
SCHROCK INNOVATIONS, INC.|99CUA03001|04/26/2007|nadc06|04/02/2007|03/31/2007|7550094|C|||
ASH GROVE CEMENT COMPANY|99CUA00131|05/08/2007|nadc06|05/03/2007|05/01/2007|7560158|C|||
CARPENTERS DISTRICT COUNCIL OF KC & VICINITY|05CUA03266|04/26/2007|nadc06|04/03/2007|03/29/2007|7550074|L|||
FULLENKAMP, DOYLE & JOBEUN|99CUA02564|04/26/2007|nadc06|04/03/2007|04/02/2007|7550079|P|||
KIEWIT CORPORATION|99CUA00081|04/26/2007|nadc06|04/03/2007|04/02/2007|7550082|C|||
HAWKINS CONSTRUCTION COMPANY|99CUA00109|04/16/2007|nadc06|04/09/2007|04/06/2007|7550171|C|||
CONAGRA BRANDS, INC. |99CUA00108|04/26/2007|nadc06|04/06/2007|04/06/2007|7550077|C|||
HDR, INC.|99CUA00046|04/16/2007|nadc06|04/09/2007|04/05/2007|7550172|C|||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|05/01/2007|nadc06|04/10/2007|04/09/2007|7550164|C|||
E & A CONSULTING GROUP, INC.                |99CUA00220|04/16/2007|nadc06|04/10/2007|04/09/2007|7550166|C|||
COX COMMUNICATIONS, INC.|99CUA00739|04/11/2007|nadc05|03/05/2007|02/28/2007|7490024|C|||
APOLLO GROUP, INC.|05CUA03269|05/08/2007|nadc06|05/03/2007|05/03/2007|7560156|C|||
GREATER OMAHA CHAMBER OF COMMERCE|99CUA00921|04/16/2007|nadc06|04/10/2007|04/10/2007|7550170|C|||
MDS PHARMA SERVICES|99CON02794|04/16/2007|nadc06|04/10/2007|04/09/2007|7550176|C|||
JEO CONSULTING GROUP INC.|99CON06872|04/12/2007|nadc01|03/21/2007|03/20/2007|7510112|C|||
COMMERCIAL PROPERTY MANAGEMENT, INC.|07CUA04636|05/08/2007|nadc06|05/04/2007|05/03/2007|7560165|C|||
HAWKINS CONSTRUCTION COMPANY|99CUA00109|05/08/2007|nadc06|05/04/2007|05/02/2007|7560172|C|||
WERNER ENTERPRISES, INC.|99CUA00553|05/08/2007|nadc06|05/04/2007|05/03/2007|7560184|C|||
NE HOSPITAL ASSOCIATION|99CUA00111|05/08/2007|nadc06|05/04/2007|05/04/2007|7560176|C|||
CARPENTERS DISTRICT COUNCIL OF KC & VICINITY|05CUA03266|05/14/2007|nadc06|05/07/2007|05/04/2007|7560220|L|||
HDM CORPORATION/SEE HEALTH DATA MANAGEMENT|99CUA02573|05/14/2007|nadc06|05/07/2007|05/05/2007|7560226|C|||
NE CREDIT UNION LEAGUE |99CUA03082|05/14/2007|nadc06|05/07/2007|05/04/2007|7560234|I|||
NE HOSPITAL ASSOCIATION|99CUA00111|06/15/2007|nadc06|05/07/2007|05/04/2007|7560236|C|||
O'HARA, LINDSAY & ASSOCIATES, INC.|99CUA00069|05/14/2007|nadc06|05/07/2007|05/04/2007|7560237|C|||
PEETZ & COMPANY|05CUA03226|05/14/2007|nadc06|05/07/2007|05/04/2007|7560238|C|||
AG EWARDS AND SONS, INC.|07CUA04601|05/09/2007|nadc01|03/20/2007|03/16/2007|7510105|C|||
777, INC DBA CLANCY'S PUBS|99CON04953|05/29/2007|nadc06|05/23/2007|05/22/2007|7570166|C|||
FIRST DATA CORPORATION (NEBRASKA OFFICE)|99CUA00618|06/28/2007|nadc06|05/21/2007|05/18/2007|7570171|C|||
COX NEBRASKA TELCOM, L.L.C.|07CUA04648|05/29/2007|nadc06|05/23/2007|05/22/2007|7570168|C|||
KELLEY &  LEHAN PC|99CUA00067|05/29/2007|nadc06|05/23/2007|05/22/2007|7570173|C|||
REMBOLT DEVELOPMENT, LTD|99CON06942|05/29/2007|nadc06|05/23/2007|05/22/2007|7570175|C|||
LYMAN-RICHEY CORPORATION|99CUA00227|06/04/2007|nadc06|06/01/2007|05/31/2007|7570223|C|||
NE NURSES' ASSOCIATION|99CUA02600|06/11/2007|nadc06|06/04/2007|06/01/2007|7580024|P|99PAC00060|May 2007    Postage        Copies         Conference Calls     $0            $0                  $0|NE NURSES ASSOCIATION PAC
WASHINGTON COUNTY BANK|99CON02169|08/09/2010|nadc06|08/06/2010|08/05/2010|8260199|C|||
ALLSTATE INSURANCE COMPANY|99CUA02665|08/09/2010|nadc06|08/06/2010|08/06/2010|8260179|C|||
GRANT & EISENHOFER PA|06CUA04208|08/09/2010|nadc06|08/06/2010|08/06/2010|8260185|C|||
JENSEN ROGERT ASSOCIATES, INC.|99CUA00066|08/09/2010|nadc06|08/06/2010|08/06/2010|8260188|C|||
VERIZON  (LEWISVILLE TX)|10CUA06607|08/16/2010|nadc06|08/09/2010|08/09/2010|8260236|C|||
NE HOSPITAL ASSOCIATION|99CUA00111|08/16/2010|nadc06|08/09/2010||8260230|C|10PAC00164|07/31/2010: PERSONAL SERVICES PROCESS INCOMING CHECKS TRACK CONTRIBUTIONS AP AR     07/31/2010: PERSONAL SERVICES CONTINUED MEETINGS DUE DILIGENCE IT SUPPORT    07/31/2010: OFICE SUPPLIES AND EXPENSES POSTAGE COPIES CREDIT CARD FEES    07/31/2010: MEETING AND TRAVEL EXPENSES    |NE HOSPITAL ASSOCIATION PAC
BALLEW, COVALT, PC, LLO|06CUA03918|08/16/2010|nadc06|08/10/2010|08/09/2010|8260215|C|||
WERNER ENTERPRISES, INC.|99CUA00553|08/16/2010|nadc06|08/10/2010|08/09/2010|8260237|C|||
REYNOLDS AMERICAN INC. / RAI SERVICES |07CUA04650|08/16/2010|nadc06|08/10/2010|08/10/2010|8260233|C|||
ACTIVISIM BLIZZARD|10CUA06608|08/16/2010|nadc06|08/10/2010|08/10/2010|8260214|C|||
UNION PACIFIC RAILROAD COMPANY|99CUA00078|04/13/2011|nadc04|08/11/2010||8260235|C|||
GILMORE & BELL PC|99CUA03104|08/16/2010|nadc06|08/11/2010|08/10/2010|8260222|C|||
KELLEY & JERRAM PC LLO SEE KELLEY PLUCKER 10-1-16|08CUA04796|08/16/2010|nadc06|08/11/2010|08/11/2010|8260223|C|||
N.I.S., INC.|10CUA06610|08/16/2010|nadc06|08/11/2010|08/09/2010|8260228|C|||
N.I.S., INC.|10CUA06610|08/16/2010|nadc06|08/11/2010|08/09/2010|8260229|C|||
OMAHA EXPOSITION & RACING DBA HORSEMENS PARK|99CUA02308|08/16/2010|nadc06|08/11/2010|08/10/2010|8260232|C|||
BROADMOOR DEVELOPMENT CO., INC.|99CUA00212|02/16/2011|nadc04|08/13/2010|08/12/2010|8260217|C|||
BROADMOOR DEVELOPMENT CO., INC.|99CUA00212|02/16/2011|nadc04|08/13/2010|08/12/2010|8260218|C|||
HEARTHSTONE HOMES|99CUA02656|05/06/2011|nadc01|08/23/2010|08/20/2010|8270027|C|||
JERRY'S SHEET METAL-HEATING-COOLING, INC.|05CUA03328|08/30/2010|nadc06|08/24/2010|08/20/2010|8270028|C|||
NEBRASKANS FOR PEACE, INC.|99CUA03046|08/30/2010|nadc06|08/24/2010|08/23/2010|8270032|C|||
MONSANTO COMPANY (MO)|99CUA01077|04/23/2012|nadc05|08/25/2010|08/23/2010|8270031|C|||
KELLEY GOVERNMENTAL RELATIONS|10CUA06529|08/30/2010|nadc06|08/25/2010|08/25/2010|8270029|C|||
STONE STRONG LLC|10CUA06611|03/16/2011|nadc05|08/27/2010|08/26/2010|8270033|C|||
NE STATE COUNCIL OF MACHINISTS|99CUA02831|09/07/2010|nadc06|08/30/2010|08/27/2010|8270073|L|||
PFIZER, INC.|06CUA04348|09/07/2010|nadc06|08/30/2010|08/25/2010|8270077|C|||
LYMAN-RICHEY CORPORATION|99CUA00227|09/07/2010|nadc06|08/31/2010||8270069|C|||
FRASER STRYKER PC LLO|99CUA00203|09/07/2010|nadc06|09/01/2010|08/31/2010|8270064|C|||
NEBRASKANS FIRST, INC.|99CUA00393|09/07/2010|nadc06|09/02/2010|09/01/2010|8270075|C|||
KOLTERMAN FARM EQUIPMENT, INC|06CUA03677|09/07/2010|nadc06|09/03/2010|09/02/2010|8270067|C|||
MITCHELL IMPLEMENT, LLC|10CUA06613|09/07/2010|nadc06|09/03/2010|09/02/2010|8270070|C|||
UNITED STEELWORKERS, DISTRICT 11 |99CON03506|09/13/2010|nadc06|09/07/2010|09/02/2010|8270132|L|||
MEDICO INSURANCE COMPANY|06CUA03612|09/13/2010|nadc06|09/07/2010||8270119|C|||
GREAT PLAINS COMMUNICATIONS, INC.|99CUA00093|09/13/2010|nadc06|09/08/2010||8270116|C|||
CONSORTIA CONSULTING|08CUA04750|09/13/2010|nadc06|09/07/2010|09/07/2010|8270113|C|||
WERNER ENTERPRISES, INC.|99CUA00553|09/13/2010|nadc06|09/08/2010|09/07/2010|8270133|C|||
NE BANKERS ASSOCIATION|99CUA00925|09/13/2010|nadc06|09/10/2010|09/09/2010|8270120|I|99PAC00041|8/30/2010  Postage-$10.84  8/30/2010  Administrative Services-$269.69|NE BANKERS STATE PAC
APOLLO GROUP, INC.|05CUA03269|09/13/2010|nadc06|09/10/2010|09/10/2010|8270111|C|||
COMMUNICATIONS WORKERS OF AMERICA LOCAL 7400|07CUA04671|09/20/2010|nadc06|09/13/2010|09/10/2010|8270141|L|||
AYARS & AYARS, INC.|99CUA02611|09/27/2010|nadc06|09/24/2010|09/23/2010|8270166|C|||
KIRKHAM, MICHAEL & ASSOCIATES, INC|99CON07747|10/04/2010|nadc06|10/01/2010|09/30/2010|8280004|C|||
NE STATE AFL - CIO|99CUA02736|10/12/2010|nadc06|10/04/2010|10/01/2010|8280197|L|||
ANHEUSER-BUSCH COMPANIES|99CUA00091|10/12/2010|nadc06|10/05/2010||8280170|C|||
NUCOR STEEL - NEBRASKA|99CUA03095|10/12/2010|nadc06|10/04/2010|10/04/2010|8280200|C|||
JEO CONSULTING GROUP INC.|99CON06872|10/12/2010|nadc06|10/05/2010|10/04/2010|8280187|C|||
NE CABLE COMMUNICATIONS ASSOCIATION|99CUA00123|10/12/2010|nadc06|10/05/2010|10/04/2010|8280192|P|||
NE STATE EDUCATION ASSOCIATION|99CUA00350|10/12/2010|nadc06|10/06/2010||8280198|C|||
BNSF RAILWAY COMPANY|99CUA00805|10/12/2010|nadc06|10/06/2010|10/06/2010|8280174|C|||
E & A CONSULTING GROUP, INC.                |99CUA00220|10/12/2010|nadc06|10/07/2010|10/06/2010|8280180|C|||
NE BANKERS ASSOCIATION|99CUA00925|10/12/2010|nadc06|10/06/2010|10/05/2010|8280191|I||NEBRASKA BANKERS STATE POLITICAL ACTION COMMITTEE - BANKPAC. ADDRESS SAME AS ABOVE.   9/30/2010 POSTAGE  9/30/2010 ADMINISTRATIVE SERVICES  $270.13 TOTAL|
ASH GROVE CEMENT COMPANY|99CUA00131|10/12/2010|nadc06|10/07/2010|10/05/2010|8280171|C|||
GREEN PLAINS, INC. |09CUA06352|10/12/2010|nadc06|10/07/2010|10/06/2010|8280183|C|||
MUTUAL OF OMAHA INSURANCE COMPANY |99CUA00683|10/12/2010|nadc06|10/07/2010|10/05/2010|8280190|C|99PAC00034|Sept   40 hours of personal service of 2 employees in  2010   connection with the administration of IMPAC, a         separate segregated political fund.|MUTUAL OF OMAHA COMPANIES PAC (IMPAC)
FRATERNAL ORDER OF POLICE NE STATE LODGE|08CUA05630|03/01/2011|nadc04|10/07/2010|10/06/2010|8280194|L|||
NEBRASKANS FIRST, INC.|99CUA00393|10/12/2010|nadc06|10/07/2010|10/06/2010|8280199|C|||
TENET HEALTHCARE|99CON04790|10/12/2010|nadc06|10/08/2010||8280204|C|||
NE HOSPITAL ASSOCIATION|99CUA00111|10/12/2010|nadc06|10/07/2010||8280195|C|10PAC00164|09/30/2010: OFFICE SUPPLIES AND EXPENSES POSTAGE COPIES CREDIT CARD FEES    09/30/2010: MEETING AND TRAVEL EXPENSES    09/30/2010: PERSONAL SERVICES PROCESS INCOMING CHECKS TRACK CONTRIBUTIONS AP AR    09/30/2010: PERSONAL SERVICES CONTINUED MEETINGS DUE DILIGENCE IT SUPPORT    |NE HOSPITAL ASSOCIATION PAC
WASTE CONNECTIONS, INC.|99CUA02825|10/12/2010|nadc06|10/07/2010|10/06/2010|8280207|C|||
BERINGER CIACCIO DENNELL MABREY (BCDM ARCHITECTS)|99CUA03182|10/12/2010|nadc06|10/08/2010|10/07/2010|8280172|C|||
COX COMMUNICATIONS, INC.|99CUA00739|10/12/2010|nadc06|10/08/2010|10/07/2010|8280175|C|||
EA ENGINEERING, SCIENCE & TECHNOLOGY INC.|99CUA02830|10/12/2010|nadc06|10/08/2010|10/07/2010|8280178|C|||
FIVE POINTS BANK OF HASTINGS|10CUA06648|10/12/2010|nadc06|10/08/2010|10/07/2010|8280181|C|||
VONTZ PAVING INC|10CUA06646|10/12/2010|nadc06|10/08/2010|10/07/2010|8280206|C|||
ALTRIA CLIENT SERVICES LLC & ITS AFFILIATES |09CUA06293|10/12/2010|nadc06|10/08/2010|10/08/2010|8280167|C|||
DOUBLE EAGLE BEVERAGE LLC(NOW QUALITY BRANDS OF LI|99CON07447|10/12/2010|nadc06|10/08/2010|10/08/2010|8280177|C|||
K & Z DISTRIBUTING COMPANY |99CON01731|10/12/2010|nadc06|10/08/2010|10/08/2010|8280188|C|||
CONAGRA BRANDS, INC. |99CUA00108|04/05/2011|nadc05|10/12/2010|10/12/2010|8280240|C|||
AMERITAS INVESTMENT CORP|99CUA00370|10/18/2010|nadc06|10/12/2010|10/08/2010|8280236|C|||
GGNSC ADMIN SVCS, LLC (GOLDEN LIVING)|06CUA04203|10/18/2010|nadc06|10/12/2010|10/12/2010|8280241|C|||
RISB INC DBA BRUCE FURNITURE|10CUA06650|10/18/2010|nadc06|10/12/2010|10/08/2010|8290003|C|||
WASTE MANAGEMENT OF NEBRASKA, INC.|99CUA01628|10/12/2010|nadc05|11/04/1994|02/02/1996|4360099|C|||
GREATER OMAHA PACKING COMPANY INC.|99CUA01940|12/02/2010|nadc06|10/19/2010|10/18/2010|8290136|L|||
PERRY, GUTHERY, HAASE & GESSFORD, PC LLO|99CUA02475|10/28/2010|nadc06|10/22/2010|10/22/2010|8290138|C|||
LINCOLN FIRE FIGHTERS ASSN. LOCAL #644|99CON00605|12/15/2010|nadc06|10/26/2010|10/25/2010|8300156|L|||
ESP, INC. / ENGINEERING-SURVEYING-PLANNING|99CUA03195|11/08/2010|nadc06|11/02/2010|11/01/2010|8310003|C|||
HUNTON & WILLIAMS LLP|05CUA03356|11/08/2010|nadc06|11/02/2010|11/01/2010|8310007|C|||
I.B.E.W. LOCAL UNION 1483|99CUA03061|11/08/2010|nadc06|11/02/2010|11/01/2010|8310010|L|||
